,Frame,Timestamp,Vehicle_ID,Location_X,Location_Y,Velocity_X,Velocity_Y,Acceleration_X,Acceleration_Y
41,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
42,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
43,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
44,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
45,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
46,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
47,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
48,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
49,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
50,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
51,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
52,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
53,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
54,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
55,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
56,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
57,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
58,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
59,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
60,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
61,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
62,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
63,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
64,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
65,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
66,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
67,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
68,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
69,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
70,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
71,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
72,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
73,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
74,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
75,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
76,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
77,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
78,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
79,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
80,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
81,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
82,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
83,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
84,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
85,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
86,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
87,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
88,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
89,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
90,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
91,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
92,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
93,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
94,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
95,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
96,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
97,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
98,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
99,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
100,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
101,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
102,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
103,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
104,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
105,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
106,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
107,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
108,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
109,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
110,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
111,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
112,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
113,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
114,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
115,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
116,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
117,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
118,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
119,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
120,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
121,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
122,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
123,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
124,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
125,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
126,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
127,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
128,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
129,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
130,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
131,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
132,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
133,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
134,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
135,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
136,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
137,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
138,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
139,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
140,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
141,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
142,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
143,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
144,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
145,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
146,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
147,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
148,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
149,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
150,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
151,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
152,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
153,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
154,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
155,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
156,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
157,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
158,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
159,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
160,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
161,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
162,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
163,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
164,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
165,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
166,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
167,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
168,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
169,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
170,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
171,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
172,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
173,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
174,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
175,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
176,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
177,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
178,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
179,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
180,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
181,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
182,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
183,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
184,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
185,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
186,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
187,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
188,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
189,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
190,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
191,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
192,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
193,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
194,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
195,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
196,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
197,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
198,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
199,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
200,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
201,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
202,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
203,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
204,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
205,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
206,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
207,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
208,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
209,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
210,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
211,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
212,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
213,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
214,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
215,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
216,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
217,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
218,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
219,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
220,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
221,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
222,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
223,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
224,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
225,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
226,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
227,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
228,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
229,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
230,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
231,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
232,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
233,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
234,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
235,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
236,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
237,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
238,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
239,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
240,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
241,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
242,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
243,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
244,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
245,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
246,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
247,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
248,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
249,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
250,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
251,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
252,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
253,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
254,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
255,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
256,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
257,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
258,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
259,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
260,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
261,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
262,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
263,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
264,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
265,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
266,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
267,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
268,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
269,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
270,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
271,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
272,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
273,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
274,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
275,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
276,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
277,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
278,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
279,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
280,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
281,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
282,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
283,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
284,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
285,37,1.477015521377325,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
286,37,1.477015521377325,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
287,37,1.477015521377325,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
288,37,1.477015521377325,3,-84.9327621459961,16.47465705871582,0.0,0.0,0.0,0.0
289,37,1.477015521377325,4,-103.17900085449219,-14.434906959533691,0.0,0.0,0.0,0.0
290,38,1.4847730211913586,0,-64.64484405517578,24.471010208129883,0.0,0.0,0.0,0.0
291,38,1.4847730211913586,1,-67.25457000732422,27.963756561279297,0.0,0.0,0.0,0.0
292,38,1.4847730211913586,2,-87.6230239868164,12.967159271240234,0.0,0.0,0.0,0.0
